lesson_id,student_id,booking_ts,hours_booked
5041965,4676796,2025-12-17 18:16:01.354,1.0
5025771,4689606,2025-12-17 18:25:03.134,1.0
5009720,4295442,2025-12-17 18:31:07.243,1.0
5045162,4803373,2025-12-17 18:32:29.037,1.0
5049717,4066165,2025-12-17 18:43:58.801,0.5
5002093,4340035,2025-12-17 18:51:53.982,1.0
5031452,4342589,2025-12-17 18:53:25.396,1.0
5027653,4197816,2025-12-17 18:53:25.838,1.0
5032444,4785395,2025-12-17 19:09:59.779,1.5
5007101,4577057,2025-12-17 19:19:43.739,1.0
5052438,4274492,2025-12-17 19:22:47.246,0.5
5020011,4639979,2025-12-17 19:24:29.904,1.0
5036902,4894217,2025-12-17 19:46:36.822,1.0
5011378,4735343,2025-12-17 19:50:42.974,1.0
5033415,4703055,2025-12-17 19:55:02.452,0.5
5027903,4399749,2025-12-17 19:56:24.982,1.5
5045988,4465776,2025-12-17 19:59:54.737,1.0
5038320,4223072,2025-12-17 20:00:31.202,0.5
5002194,4813694,2025-12-17 20:02:11.420,0.5
5023928,4979022,2025-12-17 20:06:59.304,1.5
5031757,4172537,2025-12-17 20:09:49.617,0.5
5029617,4432067,2025-12-17 20:21:00.569,1.0
5015586,4668636,2025-12-17 20:24:46.035,1.0
5012355,4743215,2025-12-17 20:29:38.601,1.0
5027579,4337408,2025-12-17 20:37:07.211,1.0
5052440,4274492,2025-12-17 20:41:37.912,1.0
5003682,4580099,2025-12-17 20:47:09.422,1.5
5048257,4653064,2025-12-17 20:48:45.170,0.5
5031344,4094511,2025-12-17 20:50:41.636,1.0
5017979,4681725,2025-12-17 20:52:10.767,1.0
5022399,4500935,2025-12-17 20:53:49.677,1.5
5005327,4691798,2025-12-17 21:11:33.765,1.0
5030984,4651051,2025-12-17 21:14:01.452,1.0
5031875,4912677,2025-12-17 21:15:59.227,1.0
5009984,4444151,2025-12-17 21:32:16.776,1.0
5023490,4578805,2025-12-17 21:37:57.119,1.0
5052143,4261736,2025-12-17 21:38:58.051,1.0
5022696,4089318,2025-12-17 21:40:47.514,1.0
5010875,4975050,2025-12-17 21:45:23.344,1.5
5053029,4744031,2025-12-17 21:46:36.028,1.0
5027361,4468238,2025-12-17 21:51:31.203,2.0
5050596,4969209,2025-12-17 21:51:34.468,1.5
5009115,4365962,2025-12-17 22:00:34.200,1.0
5020663,4794993,2025-12-17 22:05:28.891,1.0
5019588,4456641,2025-12-17 22:17:59.660,1.0
5038524,4292099,2025-12-17 22:23:05.540,0.5
5013872,4097923,2025-12-17 22:24:58.159,1.0
5011198,4906036,2025-12-17 22:31:48.494,1.0
5046974,4286042,2025-12-17 22:34:38.972,1.5
5014885,4229471,2025-12-17 22:34:50.872,1.0
5050897,4321384,2025-12-17 22:35:34.377,0.5
5051715,4379742,2025-12-17 22:48:11.961,1.0
5004013,4672097,2025-12-17 22:55:46.589,1.5
5011155,4841204,2025-12-17 22:56:35.484,1.0
5010969,4838742,2025-12-17 22:57:17.727,1.5
5028835,4344525,2025-12-17 22:57:37.805,2.0
5051219,4060144,2025-12-17 22:58:06.120,1.0
5046867,4298910,2025-12-17 23:01:52.020,0.5
5017246,4652483,2025-12-17 23:03:46.592,1.0
5015949,4084491,2025-12-17 23:03:57.747,0.5
5000266,4935518,2025-12-17 23:13:06.943,0.5
5033578,4439486,2025-12-17 23:15:10.182,0.5
5003863,4120116,2025-12-17 23:17:54.526,1.0
5043903,4711875,2025-12-17 23:19:10.660,1.0
5039296,4148766,2025-12-17 23:20:19.489,0.5
5043162,4599425,2025-12-17 23:21:39.257,1.0
5000579,4471029,2025-12-17 23:23:39.560,0.5
5020708,4499219,2025-12-17 23:25:28.726,0.5
5035324,4339498,2025-12-17 23:25:42.004,0.5
5031790,4269452,2025-12-17 23:35:29.543,1.0
5012806,4314910,2025-12-17 23:42:47.117,1.0
5052059,4417368,2025-12-17 23:43:40.622,1.0
5029213,4965664,2025-12-17 23:57:47.276,1.5
5034266,4128093,2025-12-18 00:05:05.181,1.0
5033421,4703055,2025-12-18 00:08:50.193,1.0
5015427,4870914,2025-12-18 00:09:42.521,1.0
5014629,4936021,2025-12-18 00:11:04.331,1.0
5035325,4339498,2025-12-18 00:17:49.454,0.5
5039258,4072965,2025-12-18 00:42:05.433,1.0
5032445,4785395,2025-12-18 00:44:19.557,1.0
5022700,4089318,2025-12-18 01:07:02.104,0.5
5021128,4386945,2025-12-18 01:11:04.300,1.0
5007793,4771476,2025-12-18 01:26:58.626,1.0
5010348,4588153,2025-12-18 01:30:48.616,1.0
5041519,4379430,2025-12-18 01:31:05.826,1.0
5001090,4562275,2025-12-18 01:32:40.899,1.0
5005581,4326858,2025-12-18 01:38:06.089,1.0
5023633,4242720,2025-12-18 01:50:27.398,1.0
5050705,4082760,2025-12-18 01:50:39.973,1.0
5046980,4286042,2025-12-18 01:55:38.030,0.5
5040056,4434303,2025-12-18 01:56:43.244,0.5
5046792,4540970,2025-12-18 02:15:28.712,1.0
5000823,4356778,2025-12-18 02:29:22.231,1.0
5032105,4383542,2025-12-18 02:37:28.953,1.0
5039228,4150210,2025-12-18 03:01:12.299,1.5
5048106,4762560,2025-12-18 03:23:45.694,1.0
5052057,4417368,2025-12-18 03:24:39.833,1.0
5025372,4364863,2025-12-18 03:31:11.303,1.0
5045796,4173580,2025-12-18 03:33:25.378,0.5
5028305,4105239,2025-12-18 03:33:29.414,1.0
5042711,4835012,2025-12-18 03:39:06.431,2.0
5050476,4355505,2025-12-18 03:40:46.028,0.5
5024955,4861322,2025-12-18 03:42:01.045,1.5
5013223,4425800,2025-12-18 03:48:03.314,1.0
5023493,4578805,2025-12-18 03:55:38.284,1.0
5041310,4993645,2025-12-18 04:02:23.025,1.0
5004842,4117301,2025-12-18 04:05:34.573,1.5
5027365,4468238,2025-12-18 04:06:24.576,0.5
5037821,4062894,2025-12-18 04:06:52.000,1.0
5012262,4121263,2025-12-18 04:20:25.712,1.0
5032106,4383542,2025-12-18 04:27:00.871,1.0
5024791,4095763,2025-12-18 04:27:43.857,2.0
5025720,4906924,2025-12-18 04:28:29.111,1.0
5038631,4846432,2025-12-18 04:43:00.930,1.0
5045312,4080913,2025-12-18 04:54:51.275,1.0
5026048,4522707,2025-12-18 05:00:13.192,0.5
5025445,4899398,2025-12-18 05:10:34.306,1.0
5017243,4652483,2025-12-18 05:16:00.754,0.5
5037517,4160053,2025-12-18 05:16:25.957,1.0
5050284,4348048,2025-12-18 05:31:05.464,1.0
5006736,4677568,2025-12-18 05:33:23.756,1.0
5030332,4208894,2025-12-18 05:35:18.734,1.0
5006889,4442374,2025-12-18 05:37:38.396,1.0
5022004,4306327,2025-12-18 05:40:55.943,1.0
5035228,4828358,2025-12-18 05:43:46.455,1.0
5052075,4329657,2025-12-18 05:46:12.140,0.5
5015276,4556932,2025-12-18 06:06:33.422,0.5
5047916,4470392,2025-12-18 06:24:22.509,1.0
5024491,4517781,2025-12-18 06:50:17.195,1.0
5003827,4755731,2025-12-18 07:17:57.628,1.0
5005188,4558582,2025-12-18 07:35:28.171,1.0
5022882,4398855,2025-12-18 07:37:40.600,1.5
5009758,4752470,2025-12-18 07:43:46.649,1.5
5000577,4471029,2025-12-18 07:48:05.482,1.0
5032368,4129592,2025-12-18 07:57:52.690,1.5
5043853,4354803,2025-12-18 07:59:32.120,1.0
5007103,4577057,2025-12-18 08:05:45.361,0.5
5027247,4615448,2025-12-18 08:13:22.375,0.5
5001123,4396922,2025-12-18 08:20:54.525,0.5
5001929,4665822,2025-12-18 08:22:20.197,1.0
5013816,4649342,2025-12-18 08:31:39.320,1.0
5034146,4676149,2025-12-18 08:38:13.746,1.0
5027849,4739485,2025-12-18 08:43:09.985,1.0
5041202,4424707,2025-12-18 08:48:31.654,1.0
5011763,4292136,2025-12-18 08:56:52.063,1.0
5004361,4638551,2025-12-18 08:58:40.496,1.0
5020856,4469945,2025-12-18 09:18:40.080,1.0
5053674,4332427,2025-12-18 09:19:36.777,1.0
5020927,4097573,2025-12-18 09:20:31.384,0.5
5015589,4668636,2025-12-18 09:25:34.734,0.5
5010642,4715198,2025-12-18 09:35:57.617,1.0
5004845,4117301,2025-12-18 09:42:42.254,1.0
5024099,4679094,2025-12-18 10:00:48.461,1.5
5013301,4220392,2025-12-18 10:01:13.296,1.5
5016140,4727659,2025-12-18 10:03:59.749,1.5
5037549,4720184,2025-12-18 10:04:38.159,1.0
5009113,4365962,2025-12-18 10:06:06.760,1.0
5047519,4334165,2025-12-18 10:18:12.781,1.0
5037667,4452855,2025-12-18 10:19:38.424,1.0
5045862,4430816,2025-12-18 10:24:13.116,0.5
5024752,4262529,2025-12-18 10:26:41.436,1.0
5047518,4334165,2025-12-18 10:31:32.382,1.0
5016144,4727659,2025-12-18 10:40:01.047,1.0
5012540,4073372,2025-12-18 10:40:47.968,1.0
5012079,4040115,2025-12-18 10:50:20.620,1.0
5046470,4527335,2025-12-18 10:51:54.121,1.0
5004154,4003402,2025-12-18 10:56:30.057,1.5
5040721,4737852,2025-12-18 10:58:32.398,1.0
5011067,4025990,2025-12-18 11:02:26.892,1.0
5018858,4207963,2025-12-18 11:18:34.169,0.5
5002094,4340035,2025-12-18 11:19:49.972,1.5
5017373,4591807,2025-12-18 11:36:16.036,0.5
5012542,4073372,2025-12-18 11:39:00.136,1.5
5016766,4838722,2025-12-18 11:40:22.131,0.5
5022081,4107570,2025-12-18 11:44:21.676,1.0
5043174,4599425,2025-12-18 11:53:10.004,1.0
5003825,4755731,2025-12-18 12:27:08.637,1.5
5003098,4792495,2025-12-18 12:33:26.450,1.0
5053453,4090403,2025-12-18 12:46:58.957,1.0
5007175,4053045,2025-12-18 12:49:52.544,1.5
5041528,4379430,2025-12-18 12:49:53.702,0.5
5039687,4055164,2025-12-18 12:52:14.255,1.0
5033262,4319149,2025-12-18 12:54:06.689,1.5
5019039,4717497,2025-12-18 13:06:01.542,1.0
5008787,4704318,2025-12-18 13:13:21.293,0.5
5033519,4991925,2025-12-18 13:28:51.554,0.5
5038516,4799649,2025-12-18 13:31:39.171,2.0
5030992,4262801,2025-12-18 13:41:00.565,1.0
5003318,4167753,2025-12-18 13:48:20.932,1.5
5045165,4803373,2025-12-18 13:49:14.709,0.5
5045088,4189019,2025-12-18 13:54:57.133,1.0
5025289,4095674,2025-12-18 13:56:44.984,1.0
5003860,4120116,2025-12-18 13:58:22.665,1.5
5039201,4190217,2025-12-18 13:59:21.792,1.0
5024149,4866785,2025-12-18 14:00:14.661,1.0
5053498,4753789,2025-12-18 14:14:23.485,1.0
5001494,4908573,2025-12-18 14:25:02.882,1.0
5031110,4713928,2025-12-18 14:30:52.310,1.0
5010908,4906604,2025-12-18 14:37:31.714,1.0
5015060,4487115,2025-12-18 14:50:20.632,1.0
5033518,4991925,2025-12-18 14:51:06.986,1.0
5052065,4329657,2025-12-18 14:54:03.275,1.0
5050781,4308036,2025-12-18 15:24:53.540,1.0
5017308,4413160,2025-12-18 15:26:11.883,0.5
5028728,4726353,2025-12-18 15:27:59.468,1.0
5030223,4479027,2025-12-18 15:28:07.002,1.0
5021868,4188158,2025-12-18 15:53:40.840,1.0
5012803,4314910,2025-12-18 15:55:22.733,1.0
5005033,4992948,2025-12-18 15:59:00.770,1.0
5042129,4687351,2025-12-18 16:03:46.644,1.0
5031109,4713928,2025-12-18 16:04:04.363,1.5
5032280,4277304,2025-12-18 16:09:00.220,1.0
5009343,4700305,2025-12-18 16:11:45.680,1.0
5033975,4723811,2025-12-18 16:14:57.031,0.5
5018418,4701978,2025-12-18 16:29:48.803,1.0
5042803,4325486,2025-12-18 16:44:26.811,1.5
5027021,4828381,2025-12-18 17:06:39.706,1.5
5033951,4997742,2025-12-18 17:09:31.175,1.0
5003952,4787352,2025-12-18 17:13:40.406,2.0
5003910,4927767,2025-12-18 17:16:23.414,0.5
5001727,4388162,2025-12-18 17:20:58.887,1.0
5016612,4790075,2025-12-18 17:28:14.228,1.5
5013736,4177934,2025-12-18 17:37:49.434,1.0
5043828,4428625,2025-12-18 17:39:15.306,1.0
5037820,4062894,2025-12-18 17:51:21.783,1.0
5022774,4635770,2025-12-18 17:52:36.778,0.5
5016689,4999744,2025-12-18 17:58:31.868,1.5
5053067,4182547,2025-12-18 18:19:50.250,1.0
5048474,4753448,2025-12-18 18:32:22.113,1.0
5002038,4283060,2025-12-18 18:37:25.563,0.5
5043851,4354803,2025-12-18 18:40:01.066,2.0
5021134,4496249,2025-12-18 18:40:02.878,1.0
5038512,4799649,2025-12-18 18:44:27.552,1.5
5013812,4649342,2025-12-18 18:55:47.978,1.0
5020588,4089771,2025-12-18 18:58:39.605,1.0
5006318,4495631,2025-12-18 19:04:53.727,0.5
5053699,4673540,2025-12-18 19:08:53.902,0.5
5001009,4277370,2025-12-18 19:16:05.702,0.5
5015584,4880660,2025-12-18 19:16:52.064,1.5
5041210,4021869,2025-12-18 19:18:12.010,0.5
5006502,4690993,2025-12-18 19:27:24.291,0.5
5032478,4705000,2025-12-18 19:34:31.375,1.0
5012021,4273903,2025-12-18 19:44:11.102,1.0
5003283,4160265,2025-12-18 19:45:39.219,0.5
5013123,4182480,2025-12-18 19:50:26.822,1.0
5040720,4737852,2025-12-18 19:57:09.933,1.0
5014963,4184430,2025-12-18 20:02:54.150,0.5
5005702,4473417,2025-12-18 20:09:37.214,1.0
5048915,4492972,2025-12-18 20:20:28.077,1.0
5002249,4330776,2025-12-18 20:35:57.820,1.0
5049713,4066165,2025-12-18 20:37:02.678,1.5
5010437,4037778,2025-12-18 20:47:18.638,1.0
5001646,4382554,2025-12-18 20:51:02.731,2.0
5034084,4385178,2025-12-18 20:58:39.792,1.0
5029184,4717644,2025-12-18 21:06:57.100,1.0
5001208,4659176,2025-12-18 21:07:27.689,2.0
5035938,4032663,2025-12-18 21:15:02.842,1.0
5027578,4337408,2025-12-18 21:18:17.675,1.0
5000304,4571858,2025-12-18 21:20:01.312,0.5
5049291,4354992,2025-12-18 21:24:45.720,1.0
5034216,4289282,2025-12-18 21:26:43.760,0.5
5041979,4854628,2025-12-18 21:40:38.983,1.0
5050752,4862287,2025-12-18 21:48:35.453,1.0
5010436,4037778,2025-12-18 21:48:54.899,1.0
5041524,4379430,2025-12-18 21:58:26.919,1.0
5001092,4562275,2025-12-18 22:06:26.062,1.0
5039587,4625185,2025-12-18 22:10:27.590,1.0
5025002,4604238,2025-12-18 22:43:36.114,1.0
5050582,4385191,2025-12-18 22:46:10.940,1.5
5047180,4856375,2025-12-18 22:46:25.531,1.0
5030547,4023005,2025-12-18 23:11:26.897,1.0
5010836,4970733,2025-12-18 23:12:22.049,1.0
5013666,4832291,2025-12-18 23:27:23.700,0.5
5019772,4812270,2025-12-18 23:37:12.809,1.0
5034902,4002973,2025-12-18 23:43:28.833,1.0
5010967,4838742,2025-12-18 23:43:43.319,1.0
5022594,4660021,2025-12-18 23:56:07.454,0.5
5048258,4653064,2025-12-18 23:57:54.801,2.0
5042097,4160295,2025-12-19 00:02:42.300,1.0
5032443,4785395,2025-12-19 00:13:42.514,1.0
5022985,4464226,2025-12-19 00:13:55.817,1.5
5050709,4082760,2025-12-19 00:26:11.216,1.0
5037205,4475528,2025-12-19 00:28:06.954,1.0
5036583,4068872,2025-12-19 00:42:24.342,1.0
5025601,4797441,2025-12-19 01:02:19.542,1.0
5044473,4623945,2025-12-19 01:03:46.181,1.0
5006084,4074299,2025-12-19 01:15:50.023,1.0
5030290,4886365,2025-12-19 01:42:08.936,1.0
5045323,4310160,2025-12-19 01:49:27.041,1.0
5048971,4666549,2025-12-19 01:52:29.789,1.0
5048468,4753448,2025-12-19 01:55:04.195,1.0
5032480,4705000,2025-12-19 02:09:12.319,1.0
5027609,4911843,2025-12-19 02:12:20.035,1.0
5025331,4492841,2025-12-19 02:16:51.674,1.5
5044992,4703024,2025-12-19 02:21:11.307,1.0
5004846,4117301,2025-12-19 02:25:18.050,1.0
5030986,4651051,2025-12-19 02:26:21.774,1.0
5014961,4184430,2025-12-19 02:32:11.825,1.5
5004306,4532323,2025-12-19 02:34:31.795,1.0
5048539,4644674,2025-12-19 02:40:33.054,0.5
5010434,4037778,2025-12-19 02:45:25.674,1.0
5015812,4245884,2025-12-19 02:54:29.277,1.0
5039331,4776962,2025-12-19 03:01:53.598,0.5
5015805,4245884,2025-12-19 03:35:59.685,0.5
5031451,4342589,2025-12-19 03:56:05.425,1.0
5025772,4689606,2025-12-19 03:57:28.647,1.5
5035620,4379625,2025-12-19 03:58:50.513,1.5
5000207,4776646,2025-12-19 04:00:52.745,1.0
5014393,4203880,2025-12-19 04:08:08.753,1.5
5034390,4694963,2025-12-19 04:12:18.220,1.0
5002208,4033659,2025-12-19 04:13:07.012,1.0
5038476,4583286,2025-12-19 04:13:29.963,1.0
5045859,4430816,2025-12-19 04:19:43.672,2.0
5042717,4835012,2025-12-19 04:20:07.247,1.5
5009152,4923653,2025-12-19 04:21:13.303,1.0
5023368,4655900,2025-12-19 04:22:09.096,0.5
5045555,4694083,2025-12-19 04:22:52.767,1.0
5028389,4461694,2025-12-19 04:30:40.341,1.5
5025418,4109680,2025-12-19 04:37:37.342,1.0
5031223,4826918,2025-12-19 04:56:10.350,1.0
5021559,4799213,2025-12-19 04:58:02.541,1.0
5041015,4019651,2025-12-19 04:58:03.052,1.5
5038471,4583286,2025-12-19 05:00:04.481,1.5
5016531,4398858,2025-12-19 05:12:41.511,1.0
5013166,4645414,2025-12-19 05:18:50.338,1.0
5033416,4703055,2025-12-19 05:25:32.866,1.0
5032040,4886827,2025-12-19 05:25:39.307,1.0
5021401,4201939,2025-12-19 05:27:48.564,1.5
5051159,4369685,2025-12-19 05:28:23.362,0.5
5024721,4633039,2025-12-19 05:39:47.813,1.5
5004364,4638551,2025-12-19 05:39:48.732,2.0
5041216,4021869,2025-12-19 05:42:44.831,1.0
5047981,4005506,2025-12-19 05:47:24.175,1.0
5042653,4071603,2025-12-19 05:51:30.489,0.5
5010876,4975050,2025-12-19 06:12:57.434,1.0
5030286,4886365,2025-12-19 06:15:53.877,1.0
5004780,4020422,2025-12-19 06:16:25.180,1.0
5023932,4979022,2025-12-19 06:19:37.878,1.0
5034823,4226441,2025-12-19 06:25:09.505,0.5
5041522,4379430,2025-12-19 06:25:51.695,1.0
5004965,4251083,2025-12-19 06:31:24.734,1.5
5010764,4426117,2025-12-19 06:31:28.940,1.0
5052481,4812609,2025-12-19 06:33:54.233,1.5
5012926,4581343,2025-12-19 06:58:40.005,1.0
5000500,4750800,2025-12-19 07:04:39.018,0.5
5022982,4464226,2025-12-19 07:10:30.311,0.5
5024954,4861322,2025-12-19 07:12:53.534,1.0
5053044,4972370,2025-12-19 07:22:53.021,1.0
5033642,4761894,2025-12-19 07:33:07.099,0.5
5032921,4232120,2025-12-19 07:33:38.047,1.0
5048284,4065858,2025-12-19 07:43:24.211,0.5
5000400,4529903,2025-12-19 07:44:43.640,1.0
5030211,4262246,2025-12-19 07:55:30.825,1.0
5041958,4676796,2025-12-19 07:56:17.653,1.0
5002346,4221231,2025-12-19 08:07:19.032,1.5
5020009,4639979,2025-12-19 08:11:15.391,1.0
5009633,4580097,2025-12-19 08:15:22.818,1.0
5025905,4543623,2025-12-19 08:18:50.860,2.0
5003213,4902931,2025-12-19 08:28:28.454,1.0
5011150,4841204,2025-12-19 08:29:21.796,1.5
5010739,4927082,2025-12-19 08:33:44.079,1.0
5038970,4966302,2025-12-19 08:45:51.147,1.0
5008864,4974146,2025-12-19 08:45:55.184,0.5
5019112,4629577,2025-12-19 08:48:56.603,1.0
5003315,4167753,2025-12-19 08:55:52.849,2.0
5017473,4673971,2025-12-19 09:01:16.224,1.0
5033319,4121761,2025-12-19 09:10:48.876,1.0
5033606,4615870,2025-12-19 09:41:40.837,1.0
5010706,4818011,2025-12-19 09:53:18.691,0.5
5025332,4492841,2025-12-19 09:59:01.737,1.0
5052843,4700280,2025-12-19 10:00:23.087,1.0
5028121,4159493,2025-12-19 10:00:53.915,1.0
5008547,4331737,2025-12-19 10:01:28.277,1.0
5050095,4678324,2025-12-19 10:05:57.046,1.5
5042364,4969045,2025-12-19 10:11:04.209,0.5
5000341,4033326,2025-12-19 10:36:41.671,1.0
5011807,4292683,2025-12-19 10:44:54.464,1.0
5012511,4381913,2025-12-19 10:47:56.666,1.5
5000717,4911527,2025-12-19 10:49:39.311,0.5
5041772,4535280,2025-12-19 10:53:16.337,1.0
5015948,4084491,2025-12-19 10:55:17.695,1.0
5007059,4847272,2025-12-19 10:57:05.451,0.5
5050096,4678324,2025-12-19 10:57:21.168,1.0
5013359,4823927,2025-12-19 11:03:25.244,0.5
5043579,4529057,2025-12-19 11:04:14.638,1.0
5032816,4959715,2025-12-19 11:05:07.307,1.5
5052299,4542895,2025-12-19 11:07:30.163,1.0
5004015,4672097,2025-12-19 11:08:03.127,0.5
5021058,4255123,2025-12-19 11:09:55.288,1.0
5043405,4064879,2025-12-19 11:16:07.186,1.0
5001209,4659176,2025-12-19 11:23:31.325,0.5
5041679,4414991,2025-12-19 11:28:14.249,1.0
5049177,4658775,2025-12-19 11:30:50.779,0.5
5036210,4421126,2025-12-19 11:56:30.518,1.0
5034659,4071942,2025-12-19 12:01:13.879,1.0
5040750,4241288,2025-12-19 12:15:11.589,1.0
5053697,4673540,2025-12-19 12:26:57.343,1.5
5022038,4668854,2025-12-19 12:30:28.977,0.5
5044966,4677406,2025-12-19 12:42:21.035,1.0
5021464,4778967,2025-12-19 12:44:05.916,1.0
5033083,4735132,2025-12-19 12:54:38.872,1.0
5015437,4950906,2025-12-19 13:02:56.811,0.5
5003225,4114975,2025-12-19 13:11:07.731,0.5
5001640,4382554,2025-12-19 13:16:25.428,1.0
5034315,4864226,2025-12-19 13:45:10.381,1.0
5000929,4800581,2025-12-19 13:46:03.147,1.0
5020931,4097573,2025-12-19 13:48:06.912,1.0
5032278,4277304,2025-12-19 13:59:16.492,1.0
5004294,4882554,2025-12-19 14:05:42.900,1.0
5004850,4117301,2025-12-19 14:14:22.388,1.0
5052799,4715054,2025-12-19 14:14:59.706,1.0
5040225,4621946,2025-12-19 14:15:35.805,1.0
5024877,4996971,2025-12-19 14:19:13.723,1.0
5001917,4074870,2025-12-19 14:29:17.238,1.0
5031456,4342589,2025-12-19 14:31:41.903,0.5
5037778,4583397,2025-12-19 14:34:42.539,0.5
5006941,4261941,2025-12-19 14:38:09.677,1.0
5037933,4430764,2025-12-19 14:40:54.477,1.5
5021124,4386945,2025-12-19 14:52:49.137,1.0
5011306,4166931,2025-12-19 15:05:50.943,2.0
5008252,4071262,2025-12-19 15:14:13.283,1.0
5038501,4385415,2025-12-19 15:17:26.740,2.0
5001843,4982153,2025-12-19 15:19:37.175,1.0
5008028,4894141,2025-12-19 15:35:10.931,1.0
5048104,4762560,2025-12-19 15:37:20.540,1.0
5034115,4945497,2025-12-19 15:39:50.826,1.0
5030888,4636553,2025-12-19 15:40:17.162,0.5
5000932,4800581,2025-12-19 15:56:00.656,1.0
5042802,4325486,2025-12-19 16:00:46.602,1.0
5007102,4577057,2025-12-19 16:10:40.366,1.0
5014229,4048458,2025-12-19 16:10:41.888,1.0
5035827,4690909,2025-12-19 16:13:57.468,1.0
5040642,4521546,2025-12-19 16:18:08.599,1.0
5043176,4599425,2025-12-19 16:37:20.497,1.0
5001126,4396922,2025-12-19 16:41:36.311,1.0
5006425,4199659,2025-12-19 16:44:42.242,0.5
5048124,4553408,2025-12-19 16:57:11.522,1.0
5025000,4604238,2025-12-19 17:02:25.319,1.0
5053045,4972370,2025-12-19 17:05:28.383,1.5
5024065,4120351,2025-12-19 17:06:37.148,1.0
5053564,4863333,2025-12-19 17:28:19.871,1.0
5013754,4088914,2025-12-19 17:34:13.376,1.0
5032030,4416716,2025-12-19 17:36:43.463,1.0
5001541,4105907,2025-12-19 17:37:55.009,1.0
5028469,4954667,2025-12-19 17:43:14.487,1.5
5027801,4813217,2025-12-19 17:51:24.096,0.5
5046972,4286042,2025-12-19 18:06:51.652,1.0
5014678,4902237,2025-12-19 18:11:18.173,1.0
5017480,4673971,2025-12-19 18:12:21.704,1.5
5018600,4326147,2025-12-19 18:29:14.774,1.0
5031197,4041337,2025-12-19 18:29:17.536,0.5
5030474,4602733,2025-12-19 18:29:22.531,2.0
5006422,4199659,2025-12-19 18:30:37.206,2.0
5043167,4599425,2025-12-19 18:40:35.920,0.5
5002925,4418801,2025-12-19 18:40:55.006,1.5
5014268,4640967,2025-12-19 18:41:05.541,1.0
5006078,4346479,2025-12-19 18:47:34.113,1.5
5045833,4045814,2025-12-19 18:48:21.743,1.0
5027364,4468238,2025-12-19 18:51:13.959,0.5
5053673,4332427,2025-12-19 18:52:34.517,1.0
5021125,4386945,2025-12-19 18:59:28.096,1.0
5024344,4491465,2025-12-19 18:59:37.266,1.0
5052217,4027172,2025-12-19 19:08:04.124,1.0
5017477,4673971,2025-12-19 19:12:42.355,1.0
5002095,4340035,2025-12-19 19:24:40.734,0.5
5041414,4723108,2025-12-19 19:33:57.968,0.5
5022699,4089318,2025-12-19 19:49:00.635,1.5
5042651,4071603,2025-12-19 19:54:31.196,1.5
5013061,4986042,2025-12-19 19:58:11.217,1.0
5016764,4838722,2025-12-19 20:07:13.880,0.5
5026673,4977957,2025-12-19 20:10:30.692,1.0
5000713,4911527,2025-12-19 20:19:04.934,1.0
5019113,4629577,2025-12-19 20:22:11.803,1.0
5023120,4596251,2025-12-19 20:37:02.883,1.0
5006317,4495631,2025-12-19 20:45:47.607,1.0
5018955,4254646,2025-12-19 20:55:30.084,1.0
5014631,4936021,2025-12-19 20:55:41.687,0.5
5008641,4273432,2025-12-19 21:06:27.399,0.5
5014807,4816232,2025-12-19 21:12:11.493,2.0
5043163,4599425,2025-12-19 21:19:37.425,0.5
5028084,4683691,2025-12-19 21:25:18.853,0.5
5024420,4524783,2025-12-19 21:35:53.869,1.0
5049541,4816990,2025-12-19 21:45:37.983,1.5
5025335,4492841,2025-12-19 21:59:28.244,0.5
5034864,4826952,2025-12-19 22:02:50.255,1.0
5036268,4514084,2025-12-19 22:03:28.435,1.0
5035109,4693169,2025-12-19 22:07:37.793,1.0
5039259,4072965,2025-12-19 22:16:14.364,1.0
5030675,4051426,2025-12-19 22:19:11.099,1.5
5027848,4739485,2025-12-19 22:20:29.049,0.5
5013124,4182480,2025-12-19 22:35:51.714,0.5
5040520,4804624,2025-12-19 22:42:04.107,1.0
5047275,4055843,2025-12-19 22:44:36.271,1.0
5041394,4872442,2025-12-19 22:48:41.301,1.0
5036900,4894217,2025-12-19 22:54:59.831,1.0
5046044,4784897,2025-12-19 22:55:45.707,1.0
5048631,4196412,2025-12-19 23:04:46.650,1.0
5002248,4330776,2025-12-19 23:18:20.156,1.0
5014117,4208802,2025-12-19 23:23:03.551,1.5
5049141,4252838,2025-12-19 23:30:52.341,0.5
5021127,4386945,2025-12-19 23:31:07.307,1.5
5000134,4146316,2025-12-19 23:34:37.035,1.0
5014267,4640967,2025-12-19 23:36:21.107,1.0
5023151,4063156,2025-12-19 23:40:26.363,1.0
5049546,4816990,2025-12-19 23:47:19.873,1.0
5027205,4313058,2025-12-19 23:49:15.908,1.0
5022984,4464226,2025-12-19 23:49:28.612,1.0
5000573,4471029,2025-12-19 23:51:15.529,2.0
5009989,4444151,2025-12-19 23:54:30.290,2.0
5035496,4119169,2025-12-20 00:09:59.134,0.5
5009581,4932931,2025-12-20 00:22:34.819,1.0
5007791,4771476,2025-12-20 00:30:49.167,1.0
5050795,4107581,2025-12-20 00:36:10.120,1.0
5007223,4015474,2025-12-20 00:36:45.389,1.0
5005034,4992948,2025-12-20 00:41:36.912,1.0
5046037,4784897,2025-12-20 00:48:06.917,1.0
5050040,4417568,2025-12-20 00:50:30.503,1.0
