student_id,join_ts,country_code,acquisition_channel,persona,first_subject
4054118,2025-10-02 16:45:37.998,FR,CRM,working_professional,spanish
4213446,2025-12-16 20:24:48.406,US,Paid,conversationalist,english
4280028,2025-05-29 00:17:04.742,UK,CRM,exam_prepper,english
4575898,2025-07-22 22:30:15.896,US,Paid,working_professional,spanish
4137377,2025-08-16 13:31:20.357,FR,Direct & Brand,exam_prepper,spanish
4972735,2025-10-12 20:18:46.129,US,WoM,conversationalist,english
4302020,2025-12-03 01:52:54.511,US,Paid,working_professional,english
4459398,2025-08-24 21:23:29.109,IT,Other,conversationalist,english
4923634,2025-11-18 13:06:59.570,US,Paid,exam_prepper,english
4732168,2026-01-29 23:07:03.798,PL,Direct & Brand,working_professional,english
4508257,2025-10-24 03:27:41.462,ES,Paid,conversationalist,french
4127324,2025-12-14 05:02:56.642,DE,CRM,exam_prepper,english
4030271,2026-01-26 20:33:10.333,AR,Paid,exam_prepper,portuguese
4660626,2025-11-25 21:31:25.362,DE,Direct & Brand,conversationalist,english
4638448,2025-08-01 17:28:10.362,US,WoM,working_professional,english
4838141,2025-10-22 22:41:53.438,BR,Direct & Brand,working_professional,french
4250921,2025-05-24 19:32:20.966,ES,CRM,exam_prepper,english
4744261,2025-11-07 02:45:44.693,UK,Paid,working_professional,english
4166071,2025-11-07 12:44:05.221,FR,Paid,relocator,english
4325845,2025-10-27 03:47:39.456,ES,Direct & Brand,conversationalist,english
4577596,2025-10-09 13:12:20.849,JP,Paid,exam_prepper,english
4014338,2025-05-13 02:32:49.069,UK,Paid,working_professional,german
4579077,2025-07-10 17:48:36.171,MX,Paid,exam_prepper,english
4427809,2025-12-18 09:03:41.369,FR,Direct & Brand,relocator,english
4097736,2025-12-17 17:53:11.881,PL,Paid,relocator,english
4235615,2025-04-25 04:48:10.451,AR,Direct & Brand,conversationalist,french
4882277,2025-06-05 21:39:06.900,PL,WoM,conversationalist,german
4957276,2025-06-10 14:28:24.511,MX,Other,working_professional,english
4118972,2025-05-10 00:56:23.127,US,Paid,working_professional,french
4483863,2025-12-18 15:29:59.169,AR,Other,relocator,english
4993065,2025-05-25 23:56:59.108,AR,Paid,working_professional,french
4123172,2025-07-04 01:35:17.299,US,CRM,conversationalist,french
4679172,2026-02-21 02:24:01.077,US,Paid,conversationalist,english
4872565,2025-06-29 02:04:49.449,PL,CRM,exam_prepper,english
4161450,2025-09-21 17:15:44.552,UK,Paid,exam_prepper,german
4522584,2025-11-20 01:31:50.107,US,CRM,working_professional,english
4977957,2025-11-15 08:34:10.849,ES,WoM,exam_prepper,english
4751413,2025-09-30 10:11:37.907,UK,Direct & Brand,working_professional,english
4306039,2025-08-27 08:43:34.654,UK,Other,working_professional,english
4533590,2025-06-13 03:29:28.911,MX,WoM,working_professional,english
4739677,2025-07-17 03:09:38.741,ES,Direct & Brand,exam_prepper,german
4286706,2025-05-03 17:52:44.190,ES,CRM,relocator,portuguese
4435673,2025-10-31 05:00:16.978,AR,Direct & Brand,working_professional,english
4875271,2025-12-11 20:20:46.989,NL,Paid,relocator,english
4505937,2026-01-05 12:47:26.723,BR,Other,working_professional,spanish
4495158,2025-09-15 17:45:00.011,JP,Other,exam_prepper,english
4255570,2025-09-14 14:15:48.998,UK,CRM,conversationalist,english
4478975,2026-03-15 23:18:07.356,US,CRM,exam_prepper,english
4578043,2026-02-01 12:42:25.511,US,Direct & Brand,working_professional,english
4151668,2025-10-06 08:40:39.178,FR,Direct & Brand,relocator,english
4402219,2025-12-28 08:55:51.161,ES,Direct & Brand,working_professional,spanish
4199869,2025-12-08 02:31:01.403,ES,Other,exam_prepper,english
4966648,2026-02-10 16:46:53.110,MX,WoM,conversationalist,french
4628492,2025-04-25 22:20:19.689,DE,CRM,conversationalist,spanish
4532929,2025-09-18 05:55:43.822,IT,WoM,conversationalist,english
4782544,2025-09-14 11:51:59.676,DE,CRM,working_professional,english
4922040,2026-01-16 09:18:54.681,US,Paid,working_professional,english
4143139,2025-07-26 17:30:31.472,US,Paid,exam_prepper,spanish
4905997,2025-12-03 14:11:14.169,ES,Direct & Brand,exam_prepper,english
4073201,2025-09-13 20:06:10.277,US,CRM,relocator,spanish
4289666,2025-12-05 01:27:01.429,BR,WoM,working_professional,english
4810208,2026-03-08 10:35:44.878,UK,Paid,working_professional,portuguese
4828381,2025-11-27 16:58:59.819,PL,Paid,working_professional,spanish
4895916,2025-11-18 06:23:35.521,US,Paid,exam_prepper,english
4435098,2025-10-22 16:12:09.106,ES,CRM,working_professional,english
4356385,2026-03-24 07:42:17.741,FR,Paid,relocator,english
4979630,2025-07-16 17:12:42.338,UK,Direct & Brand,working_professional,english
4825981,2025-10-26 21:09:42.662,US,Direct & Brand,relocator,english
4532401,2025-04-20 05:10:15.073,FR,Paid,conversationalist,italian
4280150,2025-11-26 10:02:55.813,ES,Paid,working_professional,french
4860408,2025-11-17 16:47:58.606,US,Direct & Brand,exam_prepper,italian
4002689,2025-08-26 18:15:38.409,DE,Direct & Brand,working_professional,spanish
4296578,2025-10-21 01:57:49.535,US,Direct & Brand,working_professional,english
4761319,2025-08-08 13:19:53.579,DE,Paid,working_professional,portuguese
4313058,2025-12-01 01:37:44.987,DE,Direct & Brand,conversationalist,french
4878157,2025-12-11 01:31:21.403,DE,Direct & Brand,working_professional,spanish
4615448,2025-07-10 04:32:14.110,ES,WoM,relocator,spanish
4608093,2025-12-17 13:33:43.628,UK,Paid,conversationalist,spanish
4691998,2025-07-02 19:51:49.441,BR,Paid,exam_prepper,french
4513425,2026-01-08 09:37:33.405,US,CRM,relocator,spanish
4907291,2025-08-14 13:11:56.072,BR,Direct & Brand,working_professional,english
4155813,2025-10-19 06:21:09.279,US,Paid,working_professional,english
4468238,2025-11-29 21:12:51.006,AR,WoM,conversationalist,portuguese
4564742,2025-12-23 05:26:12.832,US,Other,conversationalist,english
4507868,2025-11-20 13:07:08.025,US,Paid,exam_prepper,english
4361888,2025-12-23 06:34:17.090,US,Paid,exam_prepper,english
4348588,2025-09-25 22:00:07.434,ES,Direct & Brand,working_professional,english
4578727,2025-10-06 05:48:17.333,AR,Paid,working_professional,english
4799929,2025-08-24 18:51:52.674,ES,Direct & Brand,working_professional,english
4569827,2025-10-07 15:51:31.282,US,Paid,conversationalist,english
4395533,2025-07-02 16:17:06.553,US,Direct & Brand,conversationalist,german
4477463,2025-11-18 16:06:54.617,US,CRM,conversationalist,french
4978166,2025-10-07 11:01:34.821,MX,Paid,exam_prepper,english
4337408,2025-12-10 23:31:32.365,FR,CRM,conversationalist,english
4911843,2025-10-11 01:43:24.980,US,Paid,working_professional,english
4197816,2025-09-08 16:24:38.257,PL,Other,exam_prepper,spanish
4731380,2026-02-21 01:51:01.773,ES,Paid,working_professional,english
4250405,2025-06-22 21:27:16.729,ES,Paid,relocator,english
4599573,2026-01-05 05:41:33.641,FR,CRM,exam_prepper,portuguese
4401574,2025-08-24 21:45:58.252,US,Direct & Brand,conversationalist,english
4244907,2025-12-28 19:18:09.549,NL,Paid,relocator,english
4897594,2025-10-31 16:55:05.289,FR,Direct & Brand,exam_prepper,german
4813217,2025-08-31 14:35:30.339,AR,WoM,working_professional,german
4430728,2025-09-09 21:49:06.583,US,CRM,conversationalist,french
4045767,2025-12-04 18:09:34.790,AR,Paid,working_professional,german
4333632,2025-11-02 23:32:32.341,JP,Paid,working_professional,english
4780879,2025-12-31 04:53:23.679,FR,Paid,working_professional,english
4495951,2025-12-29 03:38:48.922,US,Other,working_professional,english
4739485,2025-11-08 11:35:34.550,MX,WoM,conversationalist,spanish
4957800,2025-08-15 05:45:53.863,MX,CRM,conversationalist,english
4850823,2025-11-05 22:13:04.236,FR,Paid,working_professional,spanish
4399749,2025-12-03 12:01:20.446,UK,CRM,working_professional,french
4404832,2025-11-17 05:50:48.158,MX,Direct & Brand,working_professional,english
4695928,2026-01-03 09:16:31.009,ES,CRM,working_professional,english
4830884,2025-05-20 16:09:57.416,BR,Paid,working_professional,english
4860616,2025-07-04 10:04:38.589,ES,CRM,conversationalist,english
4683691,2025-07-22 21:22:21.828,US,WoM,working_professional,portuguese
4159493,2025-09-09 15:03:01.117,DE,Direct & Brand,working_professional,english
4519389,2025-10-08 12:39:20.844,ES,Paid,conversationalist,english
4038817,2025-11-08 07:02:42.293,IT,CRM,conversationalist,english
4132378,2025-06-08 11:21:42.989,MX,CRM,conversationalist,english
4526690,2026-01-10 04:24:17.766,ES,Paid,working_professional,portuguese
4618849,2025-10-19 10:51:52.292,PL,Paid,conversationalist,portuguese
4348121,2025-04-14 18:54:02.608,US,Direct & Brand,working_professional,english
4911946,2025-06-13 08:07:05.998,BR,CRM,working_professional,french
4105239,2025-11-12 15:36:35.232,DE,WoM,exam_prepper,spanish
4916655,2026-01-21 02:53:45.807,FR,Direct & Brand,exam_prepper,french
4886088,2025-08-04 10:30:17.271,ES,Direct & Brand,conversationalist,french
4461694,2025-05-26 14:51:55.047,US,CRM,conversationalist,german
4104555,2025-05-23 09:57:09.005,AR,Direct & Brand,conversationalist,english
4551499,2025-10-20 14:05:15.072,US,Direct & Brand,relocator,english
4954667,2025-07-03 10:25:52.285,UK,Paid,relocator,english
4479123,2025-12-17 08:56:31.281,AR,Paid,working_professional,english
4016093,2025-12-30 18:21:10.952,FR,Direct & Brand,relocator,english
4757537,2025-09-01 19:34:27.638,DE,Paid,relocator,german
4151157,2025-04-13 23:30:11.472,US,Paid,exam_prepper,spanish
4429893,2025-09-13 02:36:05.002,US,WoM,working_professional,english
4913239,2025-04-19 04:00:52.271,AR,CRM,relocator,german
4686587,2025-12-25 14:39:53.428,DE,CRM,working_professional,english
4161859,2025-12-27 03:49:44.857,DE,Direct & Brand,working_professional,english
4078463,2025-12-11 18:44:30.622,IT,Paid,conversationalist,english
4492296,2025-11-27 16:50:54.384,ES,Paid,working_professional,english
4819488,2026-02-15 05:56:07.757,US,Other,working_professional,french
4277896,2025-12-12 13:37:15.119,MX,Paid,working_professional,spanish
4355007,2025-10-23 05:19:59.976,BR,WoM,exam_prepper,english
4653534,2025-12-09 22:02:53.466,NL,Paid,working_professional,english
4726353,2025-11-28 01:55:20.709,UK,CRM,exam_prepper,french
4416791,2025-05-21 05:55:44.515,US,WoM,working_professional,english
4681403,2025-07-10 13:09:02.929,PL,Paid,conversationalist,portuguese
4084216,2025-09-06 10:02:49.637,US,Paid,working_professional,spanish
4893140,2026-02-06 07:12:13.854,US,Direct & Brand,relocator,french
4344525,2025-11-30 07:37:39.715,AR,Paid,exam_prepper,french
4893744,2025-05-16 05:35:18.518,DE,CRM,working_professional,english
4707115,2025-10-04 21:30:53.625,PL,WoM,relocator,spanish
4901085,2025-12-15 05:14:28.394,US,WoM,relocator,german
4559543,2025-10-16 11:16:00.440,DE,Paid,relocator,english
4398468,2025-11-21 21:51:51.950,US,CRM,conversationalist,english
4332043,2025-05-25 03:50:19.409,MX,Direct & Brand,conversationalist,spanish
4657246,2025-10-23 20:54:15.650,AR,Paid,exam_prepper,english
4753629,2026-03-22 10:05:21.941,BR,WoM,working_professional,english
4930546,2025-12-27 02:18:42.015,US,Paid,conversationalist,french
4796290,2025-08-23 14:19:34.142,BR,Direct & Brand,working_professional,english
4511650,2025-06-05 16:04:49.451,IT,CRM,working_professional,english
4914759,2025-12-11 07:49:53.897,IT,Direct & Brand,working_professional,spanish
4567296,2026-02-13 21:22:11.235,ES,Paid,relocator,french
4037642,2025-10-06 21:04:10.312,US,Paid,exam_prepper,english
4647453,2025-06-13 03:22:01.999,ES,Paid,exam_prepper,english
4071744,2025-08-06 17:10:12.543,FR,Direct & Brand,conversationalist,spanish
4246174,2025-08-30 02:59:58.029,IT,Direct & Brand,conversationalist,english
4661820,2025-06-27 22:28:12.827,US,Paid,relocator,italian
4717644,2025-11-24 23:20:55.303,UK,Paid,working_professional,english
4965664,2025-10-13 08:31:35.642,AU,CRM,working_professional,spanish
4301338,2025-07-27 13:15:19.008,DE,Paid,working_professional,english
4238536,2025-09-23 19:44:16.645,IT,Other,working_professional,german
4783041,2025-05-05 12:04:31.812,ES,Paid,working_professional,portuguese
4094769,2025-09-09 19:59:33.845,FR,WoM,working_professional,english
4455052,2025-12-12 20:11:36.005,US,CRM,working_professional,english
4103225,2025-10-24 06:58:54.037,US,CRM,relocator,german
4797305,2025-06-24 02:19:06.783,JP,CRM,working_professional,italian
4664532,2025-09-25 15:47:03.426,US,Paid,relocator,english
4738083,2026-03-03 12:25:34.693,US,Paid,relocator,italian
4914965,2025-12-12 18:41:58.292,DE,WoM,conversationalist,english
4105389,2025-09-10 18:47:52.281,PL,Direct & Brand,relocator,english
4465230,2025-12-24 00:49:53.316,US,Direct & Brand,working_professional,english
4174446,2026-01-11 07:18:22.189,US,Other,conversationalist,spanish
4727712,2025-10-07 20:45:26.222,US,Direct & Brand,working_professional,english
4314012,2025-08-29 01:08:36.526,US,Direct & Brand,working_professional,spanish
4947308,2026-03-05 16:47:02.780,MX,Direct & Brand,working_professional,english
4030353,2025-10-18 03:13:45.575,US,Direct & Brand,conversationalist,english
4048225,2026-01-24 03:50:07.513,PL,Paid,conversationalist,spanish
4340131,2025-11-18 17:54:40.460,US,Paid,working_professional,spanish
4834816,2025-12-31 08:17:27.020,US,Paid,conversationalist,english
4058845,2026-02-23 09:33:18.633,US,Paid,working_professional,english
4307618,2025-08-21 08:50:48.333,DE,Direct & Brand,working_professional,spanish
4375876,2025-09-16 15:53:30.188,TR,Paid,conversationalist,english
4393049,2025-08-17 03:31:24.354,US,WoM,conversationalist,italian
4451607,2025-09-06 07:16:44.060,US,WoM,conversationalist,english
4152640,2026-02-22 20:15:57.773,ES,CRM,exam_prepper,spanish
4256059,2025-10-08 07:58:11.490,FR,Other,working_professional,portuguese
4556968,2025-09-16 06:26:36.379,ES,Direct & Brand,working_professional,french
4432067,2025-11-22 01:51:17.233,FR,Direct & Brand,exam_prepper,portuguese
4593418,2025-12-07 11:30:39.915,US,Paid,working_professional,english
4714919,2025-12-31 13:31:14.848,UK,Direct & Brand,exam_prepper,english
4831016,2026-01-02 22:13:29.423,UK,Other,working_professional,spanish
4188803,2025-11-19 19:14:47.139,US,Paid,working_professional,english
4178240,2026-02-01 15:41:37.981,PL,WoM,working_professional,italian
4183573,2026-02-10 15:50:38.941,DE,Direct & Brand,exam_prepper,english
4082804,2025-10-26 02:48:44.844,MX,WoM,conversationalist,portuguese
4639098,2025-07-04 20:05:32.672,FR,WoM,working_professional,english
4913141,2025-12-07 09:35:44.918,US,CRM,relocator,spanish
4401126,2026-01-11 18:14:47.246,US,Paid,exam_prepper,english
4649813,2026-02-22 09:14:39.951,US,Paid,relocator,english
4716318,2025-07-07 14:53:43.063,UK,Direct & Brand,exam_prepper,english
4252528,2026-01-17 22:34:11.491,BR,WoM,working_professional,french
4521841,2026-01-22 20:27:14.036,BR,Paid,exam_prepper,french
4957170,2025-10-29 05:57:58.073,FR,Paid,conversationalist,german
4611484,2025-09-24 17:28:27.148,US,CRM,conversationalist,english
4150069,2025-06-12 23:12:25.107,ES,CRM,conversationalist,english
4243467,2025-08-11 19:57:03.043,US,CRM,relocator,english
4483550,2025-06-22 05:45:47.206,IT,Paid,working_professional,german
4668891,2025-12-31 22:32:54.278,FR,WoM,working_professional,spanish
4266314,2025-10-27 15:16:21.675,DE,CRM,working_professional,english
4481894,2026-01-26 16:44:40.074,US,Paid,conversationalist,english
4267729,2026-02-14 13:29:10.260,BR,Other,working_professional,english
4699233,2026-03-12 02:44:01.162,PL,CRM,working_professional,english
4009853,2025-10-01 21:05:44.418,US,Other,working_professional,french
4942573,2025-12-04 03:47:38.402,US,Paid,working_professional,english
4843718,2025-06-19 03:18:48.536,ES,Paid,conversationalist,english
4487853,2025-10-26 14:31:33.608,JP,Paid,working_professional,french
4944986,2025-08-14 13:24:30.938,US,Paid,working_professional,spanish
4301603,2025-12-27 16:24:22.325,FR,Paid,exam_prepper,english
4710526,2025-12-02 20:15:26.923,US,Paid,working_professional,english
4573149,2025-12-05 18:50:36.185,ES,Paid,exam_prepper,spanish
4165649,2026-01-08 10:38:54.550,FR,Direct & Brand,working_professional,portuguese
4077449,2025-08-18 07:11:08.958,US,Paid,working_professional,english
4463187,2025-07-27 20:56:35.655,JP,CRM,working_professional,french
4991151,2025-09-29 06:30:31.587,PL,Paid,working_professional,french
4362351,2025-09-28 11:17:15.394,US,Paid,exam_prepper,spanish
4616113,2026-01-17 05:41:42.695,BR,Paid,working_professional,english
4313685,2025-08-26 19:23:46.641,MX,Direct & Brand,working_professional,english
4669975,2026-02-14 22:52:24.847,ES,Other,working_professional,english
4444920,2025-08-25 22:11:25.315,IT,CRM,working_professional,english
4723846,2026-01-12 00:01:42.055,US,Paid,conversationalist,english
4262246,2025-10-17 07:32:58.346,JP,CRM,exam_prepper,english
4479027,2025-11-05 18:53:17.646,ES,Other,conversationalist,german
4886365,2025-09-16 22:18:43.383,FR,Other,working_professional,english
4316797,2025-05-11 12:12:53.189,DE,Direct & Brand,relocator,english
4208894,2025-08-08 20:05:06.541,MX,Direct & Brand,conversationalist,german
4403380,2026-02-28 17:15:37.038,US,Direct & Brand,conversationalist,english
4894787,2025-03-21 22:56:26.728,NL,CRM,relocator,italian
4506680,2025-11-04 13:24:06.584,UK,Direct & Brand,conversationalist,spanish
4111834,2025-07-02 23:58:11.194,US,Paid,exam_prepper,spanish
4248728,2025-11-24 06:08:53.274,FR,WoM,working_professional,english
4399889,2025-09-12 15:46:18.654,NL,Direct & Brand,relocator,italian
4599704,2025-07-06 02:13:25.168,ES,CRM,working_professional,english
4376395,2026-02-18 20:55:33.237,FR,Direct & Brand,working_professional,english
4602733,2025-10-29 13:53:01.174,FR,CRM,conversationalist,english
4310244,2025-06-02 04:38:32.674,US,Paid,working_professional,english
4733247,2025-12-28 22:44:47.641,NL,Paid,conversationalist,english
4309571,2025-07-30 03:01:49.284,IT,Paid,relocator,english
4023005,2025-08-30 07:44:06.376,US,Paid,exam_prepper,english
4870357,2026-01-11 22:33:56.780,US,Paid,relocator,english
4690203,2026-03-12 19:43:29.146,US,WoM,working_professional,portuguese
4415032,2025-12-28 13:22:03.615,IT,Direct & Brand,working_professional,spanish
4287813,2025-07-22 10:48:35.073,BR,Paid,working_professional,english
4008491,2025-08-28 22:07:15.479,ES,Direct & Brand,exam_prepper,portuguese
4593419,2025-12-10 16:30:55.410,BR,Direct & Brand,relocator,english
4907088,2026-01-02 12:39:46.796,US,Paid,working_professional,spanish
4719112,2025-08-02 07:23:36.111,FR,Paid,working_professional,spanish
4816118,2025-09-08 09:16:37.633,IT,Paid,conversationalist,spanish
4780841,2025-11-23 04:36:51.168,ES,CRM,working_professional,spanish
4051426,2025-10-11 00:43:43.166,MX,WoM,working_professional,english
4954851,2025-08-16 05:24:40.532,TR,Paid,working_professional,english
4635863,2025-11-05 14:36:39.420,IT,WoM,relocator,italian
4781369,2025-07-26 16:18:49.967,US,Other,conversationalist,spanish
4520856,2025-11-26 01:01:35.315,UK,Paid,working_professional,french
4873294,2026-03-10 09:11:47.171,US,Direct & Brand,relocator,english
4948075,2025-12-13 02:38:58.887,ES,Paid,relocator,english
4946795,2025-08-25 14:52:00.643,JP,Other,relocator,english
4300096,2025-09-14 04:27:21.272,US,CRM,exam_prepper,english
4813423,2025-10-25 19:27:42.782,US,CRM,working_professional,english
4837665,2026-02-17 17:00:35.845,UK,Paid,exam_prepper,spanish
4241296,2026-01-12 07:20:36.216,ES,WoM,working_professional,german
4636553,2025-11-28 19:15:37.617,IT,Paid,conversationalist,spanish
4840886,2026-03-11 18:30:48.023,US,Paid,relocator,english
4369435,2025-07-05 21:03:07.748,NL,CRM,conversationalist,english
4229642,2025-08-05 13:52:52.586,NL,Paid,working_professional,english
4667542,2025-12-23 14:40:38.244,US,CRM,working_professional,english
4199367,2025-10-03 17:55:37.439,AR,Direct & Brand,conversationalist,english
4651051,2025-10-01 15:01:57.844,DE,Paid,working_professional,english
4262801,2025-11-17 19:46:25.161,MX,Paid,working_professional,english
4710687,2025-08-11 00:55:31.025,MX,CRM,relocator,italian
4792280,2025-10-20 04:04:49.282,IT,Paid,relocator,spanish
4755948,2025-05-10 17:12:29.216,US,WoM,relocator,english
4804751,2026-01-17 12:58:25.122,US,Direct & Brand,working_professional,english
4691201,2025-06-28 18:43:06.031,US,Paid,working_professional,english
4713928,2025-07-31 02:20:08.428,UK,Direct & Brand,relocator,english
4879060,2025-11-17 02:34:18.652,ES,Direct & Brand,exam_prepper,english
4143423,2026-03-01 11:18:32.351,US,CRM,conversationalist,english
4658765,2025-11-16 02:16:53.784,US,Direct & Brand,working_professional,english
4101883,2025-08-14 02:32:10.887,JP,Paid,exam_prepper,spanish
4947287,2025-06-30 05:34:52.342,US,Direct & Brand,working_professional,italian
4657937,2025-10-18 13:47:53.868,DE,CRM,conversationalist,english
4677737,2025-07-31 06:15:56.971,US,Direct & Brand,conversationalist,portuguese
4041337,2025-12-11 05:48:28.423,TR,Paid,exam_prepper,spanish
4323939,2025-11-21 02:59:07.528,UK,CRM,conversationalist,italian
4826918,2025-11-27 19:55:50.027,US,CRM,working_professional,english
4462236,2026-01-17 16:40:22.926,ES,Paid,relocator,spanish
4034985,2026-03-22 13:34:28.629,AR,Direct & Brand,conversationalist,english
4607727,2025-09-27 18:04:36.561,US,Direct & Brand,relocator,french
4382584,2025-10-22 06:49:43.068,US,Paid,conversationalist,english
4767934,2026-03-21 18:08:57.460,JP,WoM,exam_prepper,portuguese
4137795,2026-01-02 06:27:46.678,FR,Direct & Brand,conversationalist,english
4094511,2025-07-06 13:54:47.865,FR,Direct & Brand,working_professional,english
4953813,2025-10-04 07:29:51.357,MX,Paid,exam_prepper,english
4309445,2026-01-01 06:25:28.085,ES,Paid,exam_prepper,spanish
4342589,2025-10-07 15:24:49.908,US,Direct & Brand,exam_prepper,spanish
4783790,2025-10-08 08:24:34.909,US,Direct & Brand,relocator,english
4435686,2026-01-22 19:20:33.752,FR,Direct & Brand,exam_prepper,french
4184171,2025-09-18 23:25:41.274,US,Direct & Brand,working_professional,english
4210548,2026-03-11 12:48:24.744,ES,Direct & Brand,exam_prepper,spanish
4138579,2026-01-30 15:57:34.046,US,CRM,relocator,english
4824718,2025-10-30 09:37:25.239,US,Paid,exam_prepper,english
4565610,2025-10-02 19:43:34.239,MX,CRM,exam_prepper,german
4919035,2025-06-03 06:57:59.207,FR,Paid,conversationalist,english
4383629,2025-06-18 18:34:48.268,ES,Other,conversationalist,italian
4556639,2026-01-18 05:10:25.101,AR,Paid,exam_prepper,english
4526169,2025-09-17 20:14:55.579,AU,Direct & Brand,conversationalist,english
4957860,2025-05-26 08:33:16.825,TR,WoM,conversationalist,english
4285765,2025-11-08 02:18:52.169,US,Paid,working_professional,spanish
4870813,2025-07-01 05:04:59.737,NL,WoM,conversationalist,english
4172537,2025-07-28 13:37:15.682,US,Paid,exam_prepper,english
4269452,2025-12-13 09:06:20.647,NL,Paid,working_professional,english
4958449,2026-01-06 10:30:46.916,NL,Direct & Brand,working_professional,english
4864749,2026-03-02 04:17:54.632,US,WoM,exam_prepper,english
4990052,2026-02-12 12:11:29.341,ES,Direct & Brand,relocator,spanish
4505254,2025-10-21 04:46:53.773,US,Direct & Brand,working_professional,english
4845664,2025-10-30 12:25:10.417,JP,WoM,conversationalist,italian
4309478,2025-11-24 13:55:49.091,FR,Paid,exam_prepper,english
4782824,2025-07-16 19:31:45.794,ES,Paid,exam_prepper,spanish
4912677,2025-12-10 05:27:23.482,IT,Paid,exam_prepper,spanish
4355168,2026-01-29 04:58:07.292,TR,CRM,conversationalist,english
4843298,2025-07-21 22:02:09.175,IT,Paid,working_professional,spanish
4120764,2025-05-21 19:41:56.994,NL,Other,working_professional,english
4491081,2026-01-07 13:21:30.310,US,Paid,conversationalist,spanish
4078957,2026-02-07 14:18:54.334,DE,Direct & Brand,working_professional,spanish
4147594,2026-01-24 01:59:14.590,UK,WoM,exam_prepper,french
4790785,2025-11-25 00:00:08.746,ES,Direct & Brand,exam_prepper,english
4236574,2026-01-07 21:33:13.059,IT,Paid,conversationalist,german
4901922,2026-01-12 21:08:12.122,FR,WoM,conversationalist,spanish
4709176,2026-02-23 00:00:56.570,US,Paid,working_professional,english
4759396,2025-11-14 23:34:10.899,MX,Paid,exam_prepper,spanish
4707166,2026-01-14 12:30:29.551,ES,CRM,working_professional,spanish
4416716,2025-12-02 05:02:20.334,US,Paid,exam_prepper,german
4886827,2025-12-02 02:35:15.116,MX,Paid,conversationalist,english
4843671,2026-01-31 08:11:04.907,UK,Paid,conversationalist,french
4584384,2025-10-20 05:11:53.438,AR,Paid,working_professional,spanish
4383542,2025-10-07 00:26:56.885,US,Paid,conversationalist,english
4094689,2026-02-16 14:15:35.613,DE,Paid,working_professional,spanish
4829090,2025-12-30 05:54:57.949,DE,Paid,relocator,english
4413741,2025-09-05 09:47:47.778,PL,Paid,exam_prepper,english
4014594,2025-10-19 15:55:16.978,FR,Other,conversationalist,french
4277304,2025-07-01 04:52:54.595,PL,Paid,working_professional,english
4562636,2026-02-25 16:42:57.185,FR,CRM,relocator,french
4129592,2025-09-10 13:08:37.640,TR,WoM,conversationalist,english
4476877,2025-09-20 20:08:50.029,ES,CRM,exam_prepper,english
4386490,2026-03-06 22:16:48.258,DE,Direct & Brand,relocator,italian
4705511,2025-11-04 05:28:22.601,BR,Direct & Brand,exam_prepper,german
4785395,2025-12-07 16:40:34.693,ES,Paid,exam_prepper,french
4705000,2025-08-21 17:01:17.722,SE,Paid,working_professional,english
4274896,2025-08-12 13:07:29.676,US,CRM,working_professional,english
4612955,2025-06-28 21:01:49.531,US,Direct & Brand,exam_prepper,french
4399534,2025-12-09 23:05:19.384,US,Paid,relocator,english
4862367,2025-08-01 23:36:26.643,AU,Paid,exam_prepper,english
4669567,2026-02-02 11:03:40.350,US,Paid,working_professional,english
4985967,2025-09-13 09:26:29.422,MX,Paid,working_professional,french
4389518,2026-02-02 11:25:06.588,US,Paid,working_professional,french
4113609,2025-09-06 02:47:59.909,DE,Paid,working_professional,italian
4707617,2026-01-06 14:36:12.048,UK,Paid,conversationalist,spanish
4245180,2025-07-09 14:49:33.803,US,CRM,working_professional,english
4494379,2025-08-14 02:25:40.088,DE,WoM,relocator,spanish
4026240,2026-01-27 04:18:24.762,US,CRM,conversationalist,french
4649641,2025-05-13 00:24:53.630,IT,CRM,exam_prepper,english
4927187,2025-09-08 05:38:22.586,US,Direct & Brand,conversationalist,english
4988984,2025-05-12 20:09:17.531,US,WoM,conversationalist,english
4588678,2025-08-24 19:13:54.445,US,WoM,relocator,french
4343939,2025-04-16 22:27:07.684,ES,Paid,working_professional,english
4959715,2025-10-11 22:28:46.401,MX,Paid,conversationalist,spanish
4639717,2026-01-29 14:33:41.656,AR,Paid,working_professional,portuguese
4232120,2025-07-08 03:41:00.483,US,CRM,working_professional,english
4679112,2025-10-07 11:31:36.989,JP,Direct & Brand,working_professional,italian
4066287,2026-02-21 09:37:43.183,IT,Paid,working_professional,german
4666269,2025-12-29 20:08:53.213,IT,Direct & Brand,working_professional,english
4863874,2026-02-01 07:07:02.446,US,CRM,exam_prepper,english
4486819,2025-11-17 15:48:05.408,UK,Paid,working_professional,english
4953562,2025-09-04 12:28:06.931,US,Paid,exam_prepper,portuguese
4735132,2025-11-14 17:32:02.089,UK,Paid,working_professional,french
4316869,2025-05-12 14:23:33.520,TR,Direct & Brand,working_professional,english
4680776,2026-01-10 23:36:27.719,US,Direct & Brand,conversationalist,english
4428129,2025-11-21 15:31:01.230,US,Direct & Brand,working_professional,portuguese
4122343,2025-08-19 04:25:10.876,NL,WoM,conversationalist,english
4146566,2025-11-29 19:05:22.691,FR,Direct & Brand,exam_prepper,spanish
4047549,2026-03-09 15:25:26.066,UK,Paid,working_professional,spanish
